n_households:  100
[2023-05-16 21:20:34.141783] Epoch: 144 / 5000, Frames: 145000, gov_Rewards: 0.425, house_Rewards: 202.258, years: 26.400
[2023-05-16 21:20:34.879711] Epoch: 145 / 5000, Frames: 146000, gov_Rewards: 0.774, house_Rewards: 264.671, years: 34.200
[2023-05-16 21:20:35.495686] Epoch: 146 / 5000, Frames: 147000, gov_Rewards: 0.478, house_Rewards: 216.953, years: 28.300
[2023-05-16 21:20:36.137433] Epoch: 147 / 5000, Frames: 148000, gov_Rewards: 0.467, house_Rewards: 227.099, years: 29.800
[2023-05-16 21:20:36.765071] Epoch: 148 / 5000, Frames: 149000, gov_Rewards: 0.489, house_Rewards: 223.455, years: 29.200
[2023-05-16 21:20:37.429518] Epoch: 149 / 5000, Frames: 150000, gov_Rewards: 0.503, house_Rewards: 236.002, years: 30.900
[2023-05-16 21:20:38.022503] Epoch: 150 / 5000, Frames: 151000, gov_Rewards: 0.444, house_Rewards: 209.210, years: 27.400
[2023-05-16 21:20:38.650961] Epoch: 151 / 5000, Frames: 152000, gov_Rewards: 0.735, house_Rewards: 225.388, years: 29.200
[2023-05-16 21:20:39.260701] Epoch: 152 / 5000, Frames: 153000, gov_Rewards: 0.452, house_Rewards: 215.873, years: 28.200
[2023-05-16 21:20:39.879963] Epoch: 153 / 5000, Frames: 154000, gov_Rewards: 0.453, house_Rewards: 218.796, years: 28.600
[2023-05-16 21:20:40.529467] Epoch: 154 / 5000, Frames: 155000, gov_Rewards: 0.527, house_Rewards: 231.234, years: 30.100
[2023-05-16 21:20:41.108274] Epoch: 155 / 5000, Frames: 156000, gov_Rewards: 0.435, house_Rewards: 205.501, years: 26.800
[2023-05-16 21:20:41.729979] Epoch: 156 / 5000, Frames: 157000, gov_Rewards: 0.466, house_Rewards: 219.417, years: 28.900
[2023-05-16 21:20:42.353612] Epoch: 157 / 5000, Frames: 158000, gov_Rewards: 0.518, house_Rewards: 222.838, years: 29.000
[2023-05-16 21:20:43.005338] Epoch: 158 / 5000, Frames: 159000, gov_Rewards: 0.477, house_Rewards: 230.383, years: 30.400
[2023-05-16 21:20:43.592013] Epoch: 159 / 5000, Frames: 160000, gov_Rewards: 0.444, house_Rewards: 207.153, years: 27.100
[2023-05-16 21:20:44.196772] Epoch: 160 / 5000, Frames: 161000, gov_Rewards: 0.452, house_Rewards: 214.715, years: 28.100
[2023-05-16 21:20:44.761685] Epoch: 161 / 5000, Frames: 162000, gov_Rewards: 0.403, house_Rewards: 199.513, years: 26.200
[2023-05-16 21:20:45.445127] Epoch: 162 / 5000, Frames: 163000, gov_Rewards: 0.534, house_Rewards: 243.961, years: 31.700
[2023-05-16 21:20:46.045717] Epoch: 163 / 5000, Frames: 164000, gov_Rewards: 0.457, house_Rewards: 212.224, years: 27.800
[2023-05-16 21:20:46.584754] Epoch: 164 / 5000, Frames: 165000, gov_Rewards: 0.404, house_Rewards: 190.928, years: 24.900
[2023-05-16 21:20:47.207413] Epoch: 165 / 5000, Frames: 166000, gov_Rewards: 0.457, house_Rewards: 220.548, years: 28.900
[2023-05-16 21:20:47.789553] Epoch: 166 / 5000, Frames: 167000, gov_Rewards: 0.439, house_Rewards: 206.335, years: 27.000
[2023-05-16 21:20:48.386918] Epoch: 167 / 5000, Frames: 168000, gov_Rewards: 0.440, house_Rewards: 213.103, years: 27.900
[2023-05-16 21:20:48.958301] Epoch: 168 / 5000, Frames: 169000, gov_Rewards: 0.410, house_Rewards: 200.305, years: 26.300
[2023-05-16 21:20:49.543161] Epoch: 169 / 5000, Frames: 170000, gov_Rewards: 0.419, house_Rewards: 205.403, years: 26.900
[2023-05-16 21:20:50.166630] Epoch: 170 / 5000, Frames: 171000, gov_Rewards: 0.456, house_Rewards: 220.549, years: 28.900
[2023-05-16 21:20:50.666207] Epoch: 171 / 5000, Frames: 172000, gov_Rewards: 0.351, house_Rewards: 173.593, years: 22.800
[2023-05-16 21:20:51.378791] Epoch: 172 / 5000, Frames: 173000, gov_Rewards: 0.818, house_Rewards: 257.394, years: 33.200
[2023-05-16 21:20:52.011029] Epoch: 173 / 5000, Frames: 174000, gov_Rewards: 0.481, house_Rewards: 225.379, years: 29.500
[2023-05-16 21:20:52.632498] Epoch: 174 / 5000, Frames: 175000, gov_Rewards: 0.479, house_Rewards: 219.964, years: 28.700
[2023-05-16 21:20:53.193963] Epoch: 175 / 5000, Frames: 176000, gov_Rewards: 0.404, house_Rewards: 197.765, years: 25.900
[2023-05-16 21:20:53.824947] Epoch: 176 / 5000, Frames: 177000, gov_Rewards: 0.471, house_Rewards: 222.581, years: 29.100
[2023-05-16 21:20:54.383631] Epoch: 177 / 5000, Frames: 178000, gov_Rewards: 0.385, house_Rewards: 196.045, years: 25.700
[2023-05-16 21:20:55.031726] Epoch: 178 / 5000, Frames: 179000, gov_Rewards: 0.509, house_Rewards: 230.647, years: 30.000
[2023-05-16 21:20:55.610828] Epoch: 179 / 5000, Frames: 180000, gov_Rewards: 0.420, house_Rewards: 204.915, years: 26.700
[2023-05-16 21:20:56.168467] Epoch: 180 / 5000, Frames: 181000, gov_Rewards: 0.384, house_Rewards: 196.015, years: 25.800
[2023-05-16 21:20:56.796551] Epoch: 181 / 5000, Frames: 182000, gov_Rewards: 0.449, house_Rewards: 221.703, years: 29.100
[2023-05-16 21:20:57.380141] Epoch: 182 / 5000, Frames: 183000, gov_Rewards: 0.420, house_Rewards: 205.893, years: 27.000
[2023-05-16 21:20:57.992329] Epoch: 183 / 5000, Frames: 184000, gov_Rewards: 0.453, house_Rewards: 216.691, years: 28.400
[2023-05-16 21:20:58.596806] Epoch: 184 / 5000, Frames: 185000, gov_Rewards: 0.447, house_Rewards: 214.771, years: 28.100
[2023-05-16 21:20:59.166095] Epoch: 185 / 5000, Frames: 186000, gov_Rewards: 0.374, house_Rewards: 198.401, years: 26.200
[2023-05-16 21:20:59.749011] Epoch: 186 / 5000, Frames: 187000, gov_Rewards: 0.417, house_Rewards: 205.791, years: 26.900
[2023-05-16 21:21:00.335757] Epoch: 187 / 5000, Frames: 188000, gov_Rewards: 0.414, house_Rewards: 208.210, years: 27.200
[2023-05-16 21:21:00.903897] Epoch: 188 / 5000, Frames: 189000, gov_Rewards: 0.401, house_Rewards: 200.705, years: 26.300
[2023-05-16 21:21:01.598732] Epoch: 189 / 5000, Frames: 190000, gov_Rewards: 0.530, house_Rewards: 246.684, years: 32.300
[2023-05-16 21:21:02.148187] Epoch: 190 / 5000, Frames: 191000, gov_Rewards: 0.384, house_Rewards: 193.195, years: 25.400
[2023-05-16 21:21:02.729310] Epoch: 191 / 5000, Frames: 192000, gov_Rewards: 0.413, house_Rewards: 203.816, years: 26.800
[2023-05-16 21:21:03.337769] Epoch: 192 / 5000, Frames: 193000, gov_Rewards: 0.463, house_Rewards: 214.846, years: 28.100
[2023-05-16 21:21:04.019568] Epoch: 193 / 5000, Frames: 194000, gov_Rewards: 0.540, house_Rewards: 240.634, years: 31.400
[2023-05-16 21:21:04.638885] Epoch: 194 / 5000, Frames: 195000, gov_Rewards: 0.467, house_Rewards: 219.024, years: 28.600
[2023-05-16 21:21:05.252003] Epoch: 195 / 5000, Frames: 196000, gov_Rewards: 0.455, house_Rewards: 217.357, years: 28.400
[2023-05-16 21:21:05.829891] Epoch: 196 / 5000, Frames: 197000, gov_Rewards: 0.410, house_Rewards: 200.717, years: 26.300
[2023-05-16 21:21:06.412228] Epoch: 197 / 5000, Frames: 198000, gov_Rewards: 0.432, house_Rewards: 205.821, years: 26.900
[2023-05-16 21:21:06.946592] Epoch: 198 / 5000, Frames: 199000, gov_Rewards: 0.375, house_Rewards: 188.967, years: 24.800
