WGT,EDUC,LF,FOODHOME,FOODAWAY,FOODDELV,RENT,INCOME,WAGEINC,INTDIVINC,KGINC,SAVING,LIQ,FIN,ASSET,NFIN,DEBT,NETWORTH,TPAY,PIRTOTAL,CONSUMPTION,CONS_P
21387.49371,8,1,6000,0,0,0,36751.002,36751.002,0,0,0,1,351,144061,143710,86200,57861,1290,0.421213005,15480,0.085613786
21274.33284,8,1,6000,0,0,0,36751.002,36751.002,0,0,0,1,2,144712,144710,85200,59512,1300,0.424478222,15600,0.085967937
20655.22539,8,1,6000,0,0,0,37831.91383,36751.002,0,0,0,1,351,144751,144400,86200,58551,1300,0.412350273,15600,0.085440634
21195.17813,8,1,6000,0,0,0,37831.91383,36751.002,0,0,0,1,351,144061,143710,84200,59861,1300,0.412350273,15600,0.085764748
20663.61848,8,1,6000,0,0,0,37831.91383,36751.002,0,0,0,1,351,144601,144250,84200,60401,1290,0.409178348,15480,0.084853109
681.5859749,12,1,20800,13000,0,2400,0,0,0,0,0,98000,98000,22602000,22504000,1250000,21352000,5900,25.42824497,70800,0.003132466
685.900968,12,1,20800,13000,0,2400,0,0,0,0,0,98000,98000,22247000,22149000,1250000,20997000,5900,25.42824497,70800,0.003182452
687.0771365,12,1,20800,13000,0,2400,0,0,0,0,0,98000,98000,22432000,22334000,1250000,21182000,5900,25.42824497,70800,0.003156205
696.1383503,12,1,20800,13000,0,2400,0,0,0,0,0,98000,98000,22420000,22322000,1250000,21170000,5900,25.42824497,70800,0.003157895
693.3518993,12,1,20800,13000,0,2400,0,0,0,0,0,98000,98000,22651000,22553000,1250000,21401000,5900,25.42824497,70800,0.00312569
3092.861041,8,1,4200,1200,0,0,102686.6233,102686.6233,0,0,0,390,390,1106390,1106000,595000,511390,3340,0.39031374,40080,0.033149264
3103.608841,8,1,4200,1200,0,0,102686.6233,102686.6233,0,0,0,390,390,1107390,1107000,621000,486390,3980,0.465104397,47760,0.039468575
3337.841502,8,1,4200,1200,0,0,102686.6233,102686.6233,0,0,0,390,390,1106390,1106000,573000,533390,3490,0.407842801,41880,0.034638003
3188.153743,8,1,4200,1200,0,0,102686.6233,102686.6233,0,0,0,380,380,1107380,1107000,607000,500380,3280,0.383302116,39360,0.032527135
3387.774402,8,1,4200,1200,0,0,102686.6233,102686.6233,0,0,0,380,380,1107380,1107000,572000,535380,3460,0.404336989,41520,0.03431216
4969.760495,12,0,1560,280,0,0,44317.38477,0,0,0,0,1100,1100,293100,292000,83390,209710,959.3,0.259753595,11511.6,0.034116796
4642.349141,12,0,1560,280,0,0,45398.29659,0,0,0,0,1100,1100,293100,292000,83390,209710,959.3,0.253568985,11511.6,0.034007852
4835.641044,12,0,1560,280,0,0,43236.47295,0,0,0,0,1100,1100,293100,292000,83390,209710,959.3,0.266247435,11511.6,0.03422644
4644.137555,12,0,1440,280,0,0,43236.47295,0,0,0,0,1100,1100,293100,292000,83390,209710,959.3,0.266247435,11511.6,0.03422644
4725.888501,12,0,1560,280,0,0,44317.38477,0,0,0,0,1100,1100,294100,293000,83390,210710,959.3,0.259753595,11511.6,0.034015983
118.9409713,14,1,12000,6000,0,0,771771.0421,0,16213.67736,0,0,10000,1954000,4294100,2340100,1175000,3119100,6050,0.09406935,72600,0.014331198
127.2869851,14,1,12000,6000,0,0,768528.3066,0,16213.67736,0,0,10000,1790000,4123400,2333400,1175000,2948400,6050,0.094466267,72600,0.014840774
133.7021026,14,1,12000,6000,0,0,834463.9279,0,16213.67736,0,0,10000,1891000,4222780,2331780,1175000,3047780,6050,0.087001963,72600,0.014355645
127.8316855,14,1,12000,6000,0,0,830140.2806,0,16213.67736,0,0,10000,3530000,5869100,2339100,1175000,4694100,6050,0.087455099,72600,0.01083705
121.1279749,14,1,12000,6000,0,0,808522.0441,0,16213.67736,0,0,10000,4110000,6441270,2331270,1175000,5266270,6050,0.08979347,72600,0.01001408
9397.057638,12,1,4800,1200,0,0,170784.0681,170784.0681,0,0,10900,57100,312300,916300,604000,314090,602210,1742.25,0.122417742,20907,0.019232183
9434.734301,12,1,4800,1200,0,0,169703.1563,169703.1563,0,0,10900,56100,311300,915300,604000,313100,602200,1742.5,0.123215151,20910,0.019271833
10155.49917,12,1,4800,1200,0,0,144842.1844,144842.1844,0,0,11000,57100,313300,917300,604000,313100,604200,1742.5,0.14436402,20910,0.01968663
9689.664292,12,1,4800,1200,0,0,167541.3327,167541.3327,0,0,10900,56100,311400,916400,605000,314100,602300,1742.5,0.124805024,20910,0.019290712
10312.23458,12,1,4800,1200,0,0,151327.6553,151327.6553,0,0,11000,57200,313400,917400,604000,314100,603300,1742.5,0.138176991,20910,0.019565321
3498.937192,8,1,7800,3600,0,2400,203211.4229,199968.6874,0,0,5600,11690,43290,104970,61680,21600,83370,520,0.030706935,6240,0.020247814
3428.544344,8,1,7800,3600,0,2400,203211.4229,199968.6874,0,0,5600,11690,43190,103870,60680,21500,82370,520,0.030706935,6240,0.020320344
3479.437118,8,1,7800,3400,0,2300,202130.511,199968.6874,0,0,5600,11790,43290,102970,59680,21500,81470,520,0.030871143,6240,0.020452276
3510.875528,8,1,7800,3600,0,2400,203211.4229,199968.6874,0,0,5500,11590,43190,103870,60680,21500,82370,520,0.030706935,6240,0.020320344
3448.381473,8,1,7800,3600,0,2300,203211.4229,199968.6874,0,0,5600,11690,43290,104970,61680,21600,83370,520,0.030706935,6240,0.020247814
10679.46897,14,1,24000,6000,0,0,135113.978,0,0,0,240000,442980,829980,1754980,925000,303600,1451380,3115,0.276655314,37380,0.019776794
12576.94312,14,1,24000,6000,0,0,135113.978,0,0,0,240000,442980,1066980,1993980,927000,288300,1705680,3115,0.276655314,37380,0.017556764
9007.686681,14,1,24000,6000,0,0,135113.978,0,0,0,240000,442780,1115780,2043780,928000,305600,1738180,3115,0.276655314,37380,0.017155493
10798.78248,14,1,24000,6000,0,0,135113.978,0,0,0,240000,443180,1265180,2191180,926000,306600,1884580,3115,0.276655314,37380,0.016068476
9717.033661,14,1,24000,6000,0,0,135113.978,0,0,0,240000,442580,890580,1818580,928000,299600,1518980,3115,0.276655314,37380,0.019132986
8368.489408,13,1,9600,1800,0,0,216182.3647,216182.3647,0,0,25000,120000,156000,556000,400000,342000,214000,1600,0.088813905,19200,0.024864593
8397.110589,13,1,9600,1800,0,0,216182.3647,216182.3647,0,0,25000,120000,149000,549000,400000,342000,207000,1600,0.088813905,19200,0.025092058
9045.77922,13,1,9600,1800,0,0,216182.3647,216182.3647,0,0,25000,120000,147000,547000,400000,342000,205000,1600,0.088813905,19200,0.025157814
8623.717286,13,1,9600,1800,0,0,216182.3647,216182.3647,0,0,25000,120000,158000,558000,400000,342000,216000,1600,0.088813905,19200,0.024800358
9182.217547,13,1,9600,1800,0,0,216182.3647,216182.3647,0,0,25000,120000,152000,552000,400000,342000,210000,1600,0.088813905,19200,0.024994065
3258.086638,3,0,1200,0,0,0,33508.26653,0,0,0,0,16000,16000,256000,240000,0,256000,0,0,0,0
2926.366634,3,0,1200,0,0,0,37831.91383,0,0,0,0,16000,16000,254300,238300,0,254300,0,0,0,0
2987.469751,3,0,1200,0,0,0,35670.09018,0,0,0,0,16000,16000,255500,239500,0,255500,0,0,0,0
3093.99125,3,0,1200,0,0,0,33508.26653,0,0,0,0,16000,16000,256500,240500,0,256500,0,0,0,0
2954.29616,3,0,1200,0,0,0,37831.91383,0,0,0,0,16000,16000,254700,238700,0,254700,0,0,0,0
979.9470788,12,0,7200,4160,0,0,396694.6393,0,216182.3647,39993.73748,4000,50000,5908000,6495400,587400,0,6495400,0,0,0,0
1073.791093,12,0,7200,4160,0,0,389128.2565,0,189159.5691,59450.1503,4000,52000,6399000,6858700,459700,0,6858700,0,0,0,0
1164.697784,12,0,7200,4160,0,0,426960.1703,0,178350.4509,107010.2705,4000,49000,5762000,6224800,462800,0,6224800,0,0,0,0
1042.740003,12,0,7200,4160,0,0,386966.4329,0,162136.7736,84311.12224,4000,59000,8858000,9403300,545300,0,9403300,0,0,0,0
1009.418874,12,0,7200,4160,0,0,487491.2325,0,205373.2465,140518.5371,4000,64000,11657000,12100400,443400,0,12100400,0,0,0,0
11809.67248,8,1,9600,2400,0,0,99443.88778,86472.94589,0,0,0,650,13790,236290,222500,11350,224940,1096.25,0.132285657,13155,0.039182819
11342.33996,8,1,9600,2400,0,0,99443.88778,86472.94589,0,0,0,650,14790,240290,225500,13400,226890,1144.583333,0.138118092,13735,0.040428702
11498.09816,8,1,9600,2400,0,0,99443.88778,86472.94589,0,0,0,650,13790,252290,238500,12910,239380,1156.25,0.139525921,13875,0.039447436
11443.98883,8,1,9600,2400,0,0,99443.88778,86472.94589,0,0,0,650,13790,243590,229800,12900,230690,874.5833333,0.105536904,10495,0.030594645
11385.04037,8,1,9600,2400,0,0,99443.88778,86472.94589,0,0,0,650,13790,231290,217500,12150,219140,864.5833333,0.104330193,10375,0.031369631
1251.271597,13,1,9600,3600,0,0,366429.1082,356700.9018,8214.92986,540.4559118,130000,142050,833050,1846050,1013000,347000,1499050,2575,0.084327362,30900,0.013966234
1463.807621,13,1,9600,3600,0,0,359943.6373,356700.9018,1945.641283,1016.057114,130000,167050,857050,1884050,1027000,347000,1537050,2575,0.085846774,30900,0.013770093
1050.110035,13,1,9600,3600,0,0,359943.6373,356700.9018,2378.006012,691.7835671,130000,142050,881050,1919050,1038000,347000,1572050,2575,0.085846774,30900,0.013558616
1245.823518,13,1,9600,3600,0,0,369671.8437,356700.9018,9403.932866,3242.735471,130000,143350,1218350,2317350,1099000,347000,1970350,2575,0.083587648,30900,0.01149972
1129.613826,13,1,9600,3600,0,0,362105.4609,356700.9018,3242.735471,1621.367736,130000,142050,1362050,2409050,1047000,347000,2062050,2575,0.085334256,30900,0.011150583
3553.147347,12,1,12000,12000,12000,0,1924023.046,1621367.736,141123.8477,162136.7736,840000,1140000,8231000,15480000,7249000,2093000,13387000,13700,0.085445962,164400,0.009446092
3673.277553,12,1,12000,12000,12000,0,1934832.164,1621367.736,148733.4669,162136.7736,840000,1140000,8231000,17780000,9549000,2093000,15687000,13700,0.08496861,164400,0.008338899
3828.665725,12,1,12000,12000,12000,0,1956450.401,1621367.736,163822.996,162136.7736,840000,1140000,8231000,17780000,9549000,2092000,15688000,13600,0.083416375,163200,0.008268964
3683.105519,12,1,12000,12000,12000,0,1956450.401,1621367.736,173562.0115,162136.7736,840000,1140000,8231000,15480000,7249000,2092000,13388000,13600,0.083416375,163200,0.009359703
3597.447358,12,1,12000,12000,12000,0,1967259.519,1621367.736,184511.6483,162136.7736,840000,1140000,8231000,17780000,9549000,2092000,15688000,13700,0.083568029,164400,0.008325206
6003.691792,14,1,15600,15600,15600,0,1091720.942,810683.8677,75663.82766,86472.94589,284460,368460,7610460,9990460,2380000,0,9990460,0,0,0,0
6433.943297,14,1,15600,15600,15600,0,1080911.824,810683.8677,75663.82766,86472.94589,350400,371170,7601170,9980170,2379000,0,9980170,0,0,0,0
6614.384272,14,1,15600,15600,15600,0,1080911.824,810683.8677,75663.82766,86472.94589,350100,370100,7588100,9971100,2383000,0,9971100,0,0,0,0
6369.198188,14,1,15600,15600,15600,0,1091720.942,810683.8677,75663.82766,86472.94589,73300,370300,7633300,10017300,2384000,0,10017300,0,0,0,0
6133.235369,14,1,15600,15600,15600,0,1080911.824,810683.8677,75663.82766,86472.94589,350400,370400,7626400,10017400,2391000,0,10017400,0,0,0,0
9776.283281,4,1,10400,3120,0,870,62692.88577,63773.7976,0,0,500,2110,40110,79910,39800,15330,64580,1334.083333,0.255355928,16009,0.112262805
9762.17493,4,1,10400,3120,0,870,62692.88577,62692.88577,0,0,500,2110,40110,79010,38900,15740,63270,1334.333333,0.25540378,16012,0.112996993
9761.968612,4,1,10400,3120,0,880,62692.88577,63773.7976,0,0,500,2105,40105,79005,38900,13730,65275,1334.083333,0.255355928,16009,0.112979809
9998.496936,4,1,10400,3120,0,880,62692.88577,62692.88577,0,0,500,2105,40105,78905,38800,13930,64975,1312.416667,0.251208727,15749,0.111223412
9786.103914,4,1,10400,3120,0,880,62692.88577,62692.88577,0,0,500,2110,40110,80010,39900,15640,64370,1334.333333,0.25540378,16012,0.112205159
8198.457035,12,1,5400,600,0,2200,43236.47295,7566.382766,0,0,0,3600,3600,9500,5900,21200,-11700,325,0.090201622,3900,0.073952613
7998.897183,12,1,5400,600,0,2200,43236.47295,7566.382766,0,0,0,3600,3600,9500,5900,21200,-11700,325,0.090201622,3900,0.073952613
8076.313882,12,1,5400,600,0,2100,44317.38477,7566.382766,0,0,0,3600,3600,9400,5800,21200,-11800,335,0.090709324,4020,0.074836108
8027.645161,12,1,5400,600,0,2200,43236.47295,7566.382766,0,0,0,3600,3600,9500,5900,21200,-11700,325,0.090201622,3900,0.073952613
7968.980447,12,1,5400,600,0,2200,44317.38477,7566.382766,0,0,0,3600,3600,9400,5800,21200,-11800,325,0.088001583,3900,0.072602194
2164.688924,2,1,7800,1800,1560,1300,30265.53106,27022.79559,0,0,0,870,870,10070,9200,4000,6070,500,0.198245324,6000,0.148752225
2117.740021,2,1,7800,1800,1040,1400,30265.53106,27022.79559,0,0,0,850,850,9350,8500,4000,5350,500,0.198245324,6000,0.151455751
2133.328517,2,1,7800,1800,1560,1300,31346.44289,27022.79559,0,0,0,920,920,10920,10000,4000,6920,500,0.191409278,6000,0.141956588
2132.690217,2,1,7800,1800,1040,1400,30265.53106,27022.79559,0,0,0,840,840,16240,15400,4000,12240,500,0.198245324,6000,0.129016912
2108.515103,2,1,7800,1800,1040,1300,30265.53106,27022.79559,0,0,0,850,850,12250,11400,4000,8250,500,0.198245324,6000,0.141124898
1700.792389,12,1,9600,1800,0,1200,123223.9479,122143.0361,0,0,15000,35000,87000,87000,0,0,87000,0,0,0,0
1713.961758,12,1,9600,1800,0,1200,71340.18036,71340.18036,0,0,15000,35000,35000,35000,0,0,35000,0,0,0,0
1713.203138,12,1,9600,1800,0,1200,108091.1824,108091.1824,0,0,15000,35000,35000,35000,0,0,35000,0,0,0,0
1730.333818,12,1,9600,1800,0,1200,87553.85772,88634.76954,0,0,15000,35000,55000,55000,0,0,55000,0,0,0,0
1717.263464,12,1,9600,1800,0,1200,101605.7114,101605.7114,0,0,15000,35000,35000,35000,0,0,35000,0,0,0,0
14671.9698,12,1,9600,3600,0,4500,445335.6713,410746.493,0,0,20000,30000,275000,406000,131000,230700,175300,1025,0.027619616,12300,0.014447885
14438.26948,12,1,9600,3600,0,4500,445335.6713,410746.493,0,0,20000,30000,275000,408000,133000,230700,177300,1025,0.027619616,12300,0.014414023
14724.23316,12,1,9600,3600,0,4500,445335.6713,410746.493,0,0,20000,30000,275000,406000,131000,230700,175300,1025,0.027619616,12300,0.014447885
14538.93128,12,1,9600,3600,0,4500,445335.6713,410746.493,0,0,20000,30000,275000,405000,130000,230700,174300,1025,0.027619616,12300,0.014464876
14532.04909,12,1,9600,3600,0,4500,445335.6713,410746.493,0,0,20000,30000,275000,405000,130000,230700,174300,1025,0.027619616,12300,0.014464876
521.6131519,14,1,10400,26000,0,0,4701966.433,4323647.295,222667.8357,108091.1824,0,4630000,21630000,28844000,7214000,400000,28444000,2500,0.006380309,30000,0.000894295
500.3513476,14,1,10400,26000,0,0,4701966.433,4323647.295,222667.8357,108091.1824,0,4630000,24200000,31734000,7534000,400000,31334000,2500,0.006380309,30000,0.000823362
515.1869274,14,1,10400,26000,0,0,4712775.551,4323647.295,245366.984,108091.1824,0,4630000,22040000,28925000,6885000,400000,28525000,2500,0.006365676,30000,0.000891854
508.953231,14,1,10400,26000,0,0,4701966.433,4323647.295,226991.483,108091.1824,0,4630000,22050000,29574000,7524000,400000,29174000,2500,0.006380309,30000,0.000875249
519.7278162,14,1,10400,26000,0,0,4680348.196,4323647.295,203211.4229,108091.1824,0,4630000,25490000,32153000,6663000,400000,31753000,2500,0.00640978,30000,0.000814479
61.73465963,14,0,22800,26400,0,0,21326390.28,0,245366.984,10268662.33,96000,761000,61504000,69094000,7590000,1399000,67695000,7534.03011,0.004239272,90408.36132,0.000999867
60.79262842,14,0,24000,26400,0,0,21358817.64,0,287522.5451,10268662.33,90000,755000,58763300,67037300,8274000,1398000,65639300,7534.03011,0.004232836,90408.36132,0.001022764
62.71445053,14,0,24000,26400,0,0,21877655.31,0,262661.5732,10809118.24,103000,863000,59604300,68720300,9116000,1398000,67322300,7634.03011,0.004187303,91608.36132,0.001011153
62.65857958,14,0,26400,25200,0,0,21996555.61,0,235638.7776,10949636.77,91000,851000,58089000,66484000,8395000,1398000,65086000,7534.03011,0.004110115,90408.36132,0.001021788
61.0962844,14,0,27600,25200,0,0,22007364.73,0,257257.014,10949636.77,97000,763000,56527100,64821100,8294000,1399000,63422100,7534.03011,0.004108096,90408.36132,0.00104123
46.88100968,13,1,29120,14040,0,0,46392735.47,8106838.677,5620741.483,32665155.31,49830000,200107900,278364900,395077900,116713000,0,395077900,0,0,0,0
46.47164159,13,1,23920,14040,0,0,45279396.29,8106838.677,4496593.186,32675964.43,48420000,200117500,296132500,386606500,90474000,0,386606500,0,0,0,0
46.83581405,13,1,24440,13000,0,0,45106450.4,8106838.677,4323647.295,32675964.43,42310000,200105100,286505100,407210100,120705000,0,407210100,0,0,0,0
47.7854525,13,1,28080,12480,0,0,46392735.47,8106838.677,5620741.483,32665155.31,38080000,200107500,281978500,416955500,134977000,0,416955500,0,0,0,0
47.15811831,13,1,28600,13000,0,0,48035721.44,8722958.417,6625989.479,32675964.43,26030000,200105500,277954500,400639500,122685000,0,400639500,0,0,0,0
6767.347657,6,0,480,0,0,0,25941.88377,0,0,0,0,300,300,7100,6800,0,7100,0,0,0,0
6742.23953,6,0,480,0,0,0,25941.88377,0,0,0,0,300,300,7400,7100,0,7400,0,0,0,0
6777.309759,6,0,480,0,0,0,25941.88377,0,0,0,0,300,300,12300,12000,0,12300,0,0,0,0
6717.887585,6,0,480,0,0,0,25941.88377,0,0,0,0,300,300,5700,5400,0,5700,0,0,0,0
6767.378907,6,0,480,0,0,0,25941.88377,0,0,0,0,300,300,6800,6500,0,6800,0,0,0,0
7752.031125,13,0,20800,0,0,0,40642.28457,0,0,0,0,11930,546930,1343930,797000,3990,1339940,364.75,0.107695718,4377,0.003161265
7776.807117,13,0,20800,0,0,0,44209.29359,0,0,0,0,11900,611900,1407900,796000,4000,1403900,365,0.099074191,4380,0.003016302
8709.252295,13,0,20800,0,0,0,42479.83467,0,0,0,0,12040,547040,1354040,807000,4000,1350040,365,0.103107746,4380,0.003136368
7981.661178,13,0,20800,0,0,0,39777.55511,0,0,0,0,11900,377900,1167900,790000,3890,1164010,374.75,0.113053706,4497,0.003723676
8504.756978,13,0,20800,0,0,0,43560.74649,0,0,0,0,12000,392000,1185100,793100,4000,1181100,375,0.103304015,4500,0.003662524
11052.748,9,0,6000,0,360,0,68097.44489,0,0,0,0,400,400,467400,467000,266600,200800,2395,0.422042267,28740,0.053669724
10329.38755,9,0,6000,0,240,0,68097.44489,0,0,0,0,400,400,466400,466000,266600,199800,2295,0.40442046,27540,0.051525036
10621.45228,9,0,6000,0,240,0,68097.44489,0,0,0,0,400,400,468400,468000,266600,201800,2295,0.40442046,27540,0.051332956
10631.43424,9,0,6000,0,360,0,68097.44489,0,0,0,0,400,400,466400,466000,266600,199800,2285,0.40265828,27420,0.051300526
10484.7897,9,0,6000,0,360,0,68097.44489,0,0,0,0,400,400,466400,466000,266600,199800,2295,0.40442046,27540,0.051525036
3527.195555,9,0,6000,2400,0,2800,59450.1503,3242.735471,0,0,0,22500,22500,251000,228500,11200,239800,405,0.081749163,4860,0.015654687
3425.8789,9,0,6000,2400,0,2800,59450.1503,3242.735471,0,0,0,22500,22500,251000,228500,11200,239800,405,0.081749163,4860,0.015654687
3503.903283,9,0,6000,2400,0,2800,59450.1503,3242.735471,0,0,0,22500,22500,251000,228500,11200,239800,405,0.081749163,4860,0.015654687
3489.45437,9,0,6000,2400,0,2800,59450.1503,3242.735471,0,0,0,22500,22500,252100,229600,12200,239900,405,0.081749163,4860,0.015599415
3458.781754,9,0,6000,2400,0,2800,59450.1503,3242.735471,0,0,0,22500,22500,252000,229500,11200,240800,405,0.081749163,4860,0.015604423
2804.389039,12,1,10400,2600,0,0,24860.97194,24860.97194,0,0,700,2100,2100,515100,513000,304800,210300,1830,0.883312207,21960,0.040669606
2697.240492,12,1,10400,2600,0,0,24860.97194,24860.97194,0,0,1800,2330,2330,514330,512000,312600,201730,2400,1.158442239,28800,0.053413357
2697.650293,12,1,10400,2600,0,0,24860.97194,24860.97194,0,0,1800,4200,4200,516100,511900,285500,230600,1947.5,0.940027608,23370,0.043200898
2754.666071,12,1,10400,2600,0,0,24860.97194,24860.97194,0,0,1100,2500,2500,514500,512000,381600,132900,4597.5,2.219140914,55170,0.102287712
2664.656303,12,1,10400,2600,0,0,24860.97194,24860.97194,0,0,760,1960,1960,514860,512900,328700,186160,2915,1.407024636,34980,0.064811267
8493.075408,9,0,5200,2640,0,0,144842.1844,0,6053.106212,0,20700,150300,668300,1118100,449800,80000,1038100,730,0.060479618,8760,0.006936184
8521.481361,9,0,5200,2520,0,0,90796.59319,0,6053.106212,0,20700,146300,664300,1109100,444800,80000,1029100,730,0.096479391,8760,0.007300629
9176.759828,9,0,5200,2520,0,0,103767.5351,0,6053.106212,0,19700,145300,663300,1112100,448800,80000,1032100,730,0.084419467,8760,0.007204732
8746.502372,9,0,5200,2880,0,0,90796.59319,0,6053.106212,0,20700,147300,665300,1111100,445800,80000,1031100,720,0.095157755,8640,0.007188638
9316.427292,9,0,5200,2400,0,0,126466.6834,0,6053.106212,0,19700,145300,663300,1111100,447800,80000,1031100,730,0.069267255,8760,0.007078406
658.8360214,12,1,12000,24000,0,0,989034.3186,130790.3307,63773.7976,35670.09018,229000,324000,3921000,19828180,15907180,2340000,17488180,11000,0.133463518,132000,0.006340906
696.2693014,12,1,12000,24000,0,0,989034.3186,131871.2425,63773.7976,35670.09018,229000,324000,3913000,19833180,15920180,2340000,17493180,11000,0.133463518,132000,0.006339383
717.079592,12,1,12000,24000,0,0,989034.3186,130790.3307,63773.7976,36751.002,229000,324000,3913000,19825180,15912180,2340000,17485180,10000,0.121330471,120000,0.005765291
691.836929,12,1,12000,24000,0,0,989034.3186,130790.3307,64854.70942,35670.09018,229000,324000,3913000,19833180,15920180,2340000,17493180,11000,0.133463518,132000,0.006339383
671.083322,12,1,12000,24000,0,0,989034.3186,130790.3307,63773.7976,35670.09018,229000,324000,3923000,19826680,15903680,2350000,17476680,11000,0.133463518,132000,0.006341363
2833.756203,12,1,3120,7800,0,3100,256176.1022,172945.8918,0,0,70000,77000,266000,266000,0,0,266000,0,0,0,0
2804.59282,12,1,3120,7800,0,3100,263742.485,172945.8918,0,0,70000,77000,349000,349000,0,0,349000,0,0,0,0
2844.07069,12,1,3120,7800,0,3000,265904.3086,172945.8918,0,0,70000,77000,285000,285000,0,11000,274000,460,0.020759348,5520,0.010019889
2843.840727,12,1,3120,7800,0,3100,244286.0721,172945.8918,0,0,70000,77000,378000,378000,0,0,378000,0,0,0,0
2849.049335,12,1,3120,7800,0,3100,239962.4249,172945.8918,0,0,70000,77000,398000,398000,0,0,398000,0,0,0,0
7058.70024,12,1,3600,520,0,850,0,0,0,0,0,100,100,100,0,0,100,0,0,0,0
7037.243331,12,1,3600,1040,0,850,0,0,0,0,0,100,100,100,0,0,100,0,0,0,0
7067.81649,12,1,3600,520,0,850,0,0,0,0,0,100,100,100,0,0,100,0,0,0,0
7009.2291,12,1,3600,520,0,850,0,0,0,0,0,100,100,100,0,0,100,0,0,0,0
7056.312558,12,1,3600,520,0,850,0,0,0,0,0,100,100,100,0,0,100,0,0,0,0
3164.713655,14,1,9600,3600,0,0,252933.3667,194564.1283,4323.647295,0,15600,125600,2717600,4054600,1337000,400000,3654600,2000,0.094886651,24000,0.005571634
3443.539988,14,1,9600,3600,0,0,254014.2786,194564.1283,4323.647295,0,15600,125600,2717600,4053600,1336000,400000,3653600,2000,0.094482878,24000,0.005571529
3741.695279,14,1,9600,3600,0,0,252933.3667,194564.1283,4323.647295,0,15600,125600,2720600,4056600,1336000,400000,3656600,2000,0.094886651,24000,0.005569048
3313.373605,14,1,9600,3600,0,0,254014.2786,194564.1283,4323.647295,0,15600,125600,2717600,4054600,1337000,400000,3654600,2000,0.094482878,24000,0.005570236
3234.20052,14,1,9600,3600,0,0,252933.3667,194564.1283,4323.647295,0,15600,125600,2717600,4053600,1336000,400000,3653600,2000,0.094886651,24000,0.005572928
2466.084021,8,1,9100,0,0,0,8539.203407,7782.56513,0,0,0,310,310,516310,516000,66700,449610,1442.5,2.02712117,17310,0.032980902
2467.35009,8,1,9100,0,0,0,8539.203407,7782.56513,0,0,0,460,460,516460,516000,66700,449760,1342.5,1.886592839,16110,0.030685761
2511.967749,8,1,9100,0,0,0,8647.294589,7782.56513,0,0,0,400,400,516400,516000,66700,449700,1442.5,2.001782155,17310,0.032968459
2467.974157,8,1,9100,0,0,0,8539.203407,7782.56513,0,0,0,470,470,517470,517000,66700,450770,1342.5,1.886592839,16110,0.030626841
2505.440827,8,1,9100,0,0,0,8647.294589,7782.56513,0,0,0,300,300,517300,517000,66700,450600,1442.5,2.001782155,17310,0.032912043
1697.722823,10,0,7200,0,0,200,19456.41283,0,0,0,1,311,311,4711,4400,0,4711,0,0,0,0
1722.583978,10,0,7200,0,0,200,19456.41283,0,0,0,1,306,306,4706,4400,0,4706,0,0,0,0
1704.714175,10,0,7200,0,0,210,18375.501,0,0,0,1,311,311,4711,4400,0,4711,0,0,0,0
1704.361814,10,0,7200,0,0,210,19456.41283,0,0,0,1,306,306,4806,4500,0,4806,0,0,0,0
1705.968004,10,0,7200,0,0,210,19456.41283,0,0,0,1,311,311,4811,4500,0,4811,0,0,0,0
8272.31176,12,1,5400,1800,0,0,83230.21042,83230.21042,0,0,0,1250,6250,550250,544000,259800,290450,1452.5,0.209419151,17430,0.027514672
8299.400351,12,1,5400,1800,0,0,83230.21042,83230.21042,0,0,0,1250,6250,551250,545000,259800,291450,1452.5,0.209419151,17430,0.027471306
8942.402107,12,1,5400,1800,0,0,83230.21042,83230.21042,0,0,0,1250,6250,550250,544000,259800,290450,1452.5,0.209419151,17430,0.027514672
8525.570886,12,1,5400,1800,0,0,83230.21042,83230.21042,0,0,0,1250,6250,551250,545000,259800,291450,1452.5,0.209419151,17430,0.027471306
9079.051597,12,1,5400,1800,0,0,83230.21042,83230.21042,0,0,0,1250,6250,551250,545000,258800,292450,1452.5,0.209419151,17430,0.027471306
3746.355568,11,1,7800,0,0,0,78906.56313,0,216.1823647,0,0,140000,238000,16891000,16653000,301000,16590000,2000,0.304157209,24000,0.001414268
4106.006727,11,1,7800,0,0,0,77825.6513,0,216.1823647,0,0,140000,238000,16891000,16653000,301000,16590000,2000,0.308381615,24000,0.001414358
4454.181222,11,1,7800,0,0,0,77825.6513,0,216.1823647,0,0,140000,238000,16891000,16653000,301000,16590000,2000,0.308381615,24000,0.001414358
3989.270474,11,1,7800,0,0,0,77825.6513,0,216.1823647,0,0,140000,238000,16891000,16653000,301000,16590000,1900,0.292962534,22800,0.00134364
3860.082755,11,1,7800,0,0,0,78906.56313,0,216.1823647,0,0,140000,238000,16891000,16653000,301000,16590000,1900,0.288949348,22800,0.001343555
4354.594051,8,0,600,0,0,0,8863.476954,0,0,0,20,1660,3260,48660,45400,20500,28160,651.5,0.882046633,7818,0.135909726
4008.366522,8,0,600,0,0,0,7134.018036,0,0,0,70,2010,2410,47810,45400,20500,27310,651.5,1.095876119,7818,0.142290285
4100.126904,8,0,600,0,0,0,21618.23647,0,0,0,50,1290,6490,51890,45400,20500,31390,651.5,0.361639119,7818,0.106355429
